Code,SKU,Name,Colour,Size,Description,Blank Price,Front Print Price,Back Print Price,,Main_Image ,Front_Colour_Image,Brand,Colour HEX,Apparel Type,Artwork Front,Artwork Back
AS-4008,AS-4008-S-White,Womens Mali Tee,White,S,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175282/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-4008,AS-4008-M-White,Womens Mali Tee,White,M,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175282/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-4008,AS-4008-L-White,Womens Mali Tee,White,L,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175282/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-4008,AS-4008-XL-White,Womens Mali Tee,White,XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175282/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-4008,AS-4008-2XL-White,Womens Mali Tee,White,2XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175282/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-4008,AS-4008-XS-Navy,Womens Mali Tee,Navy,XS,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175287/12/1/FFFFFF/prod.jpg,AS Colour,#00263E,T Shirt,,
AS-4008,AS-4008-S-Navy,Womens Mali Tee,Navy,S,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175287/12/1/FFFFFF/prod.jpg,AS Colour,#00263E,T Shirt,,
AS-4008,AS-4008-M-Navy,Womens Mali Tee,Navy,M,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175287/12/1/FFFFFF/prod.jpg,AS Colour,#00263E,T Shirt,,
AS-4008,AS-4008-L-Navy,Womens Mali Tee,Navy,L,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175287/12/1/FFFFFF/prod.jpg,AS Colour,#00263E,T Shirt,,
AS-4008,AS-4008-XL-Navy,Womens Mali Tee,Navy,XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175287/12/1/FFFFFF/prod.jpg,AS Colour,#00263E,T Shirt,,
AS-4008,AS-4008-2XL-Navy,Womens Mali Tee,Navy,2XL,"<ul>  <li>Regular fit&nbsp;</li>  <li>Scoop neck, capped sleeves, curved tails&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% combed cotton (marles 15% polyester)&nbsp;</li>  <li>Self-fabric binding on neck, side seamed, double needle hems, preshrunk to minimise shrinkage</li>  <li>2XL only available in Black, Grey Marle, Navy and White</li> </ul> ",8.93,12,12,,https://garmentprinting.com.au/spdimages/22332072/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3126377/95175287/12/1/FFFFFF/prod.jpg,AS Colour,#00263E,T Shirt,,
AS-5005,AS-5005-XXS-White,Unisex Organic Tee,White,XXS,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-XXS-White,Unisex Organic Tee,White,XXS,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-XS-White,Unisex Organic Tee,White,XS,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-XS-White,Unisex Organic Tee,White,XS,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-S-White,Unisex Organic Tee,White,S,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-S-White,Unisex Organic Tee,White,S,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-M-White,Unisex Organic Tee,White,M,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-M-White,Unisex Organic Tee,White,M,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-L-White,Unisex Organic Tee,White,L,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-L-White,Unisex Organic Tee,White,L,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-XL-White,Unisex Organic Tee,White,XL,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-XL-White,Unisex Organic Tee,White,XL,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-2XL-White,Unisex Organic Tee,White,2XL,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-2XL-White,Unisex Organic Tee,White,2XL,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125387/12/1/FFFFFF/prod.jpg,AS Colour,#F8F8FF,T Shirt,,
AS-5005,AS-5005-XXS-Black,Unisex Organic Tee,Black,XXS,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5005,AS-5005-XXS-Black,Unisex Organic Tee,Black,XXS,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5005,AS-5005-XS-Black,Unisex Organic Tee,Black,XS,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5005,AS-5005-XS-Black,Unisex Organic Tee,Black,XS,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5005,AS-5005-S-Black,Unisex Organic Tee,Black,S,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5005,AS-5005-S-Black,Unisex Organic Tee,Black,S,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5005,AS-5005-M-Black,Unisex Organic Tee,Black,M,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5005,AS-5005-M-Black,Unisex Organic Tee,Black,M,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
AS-5005,AS-5005-L-Black,Unisex Organic Tee,Black,L,"<ul>  <li>Slim-Regular fit&nbsp;</li>  <li>Crew neck&nbsp;</li>  <li>Light weight, 150 GSM, 34-singles&nbsp;</li>  <li>100% organic combed cotton (marles 15% viscose)&nbsp;</li>  <li>Quality cotton grown without the use of herbicides or pesticides -&nbsp;<a href=""http://www.global-standard.org/"" target=""_blank"">GOTS</a>&nbsp;(Global Organic Textile Standard) certified</li>  <li>Neck ribbing, side seamed, shoulder to shoulder tape, double needle hems, preshrunk to minimise shrinkage</li>  <li>Please note unisex products are in men&#39;s sizes.</li> </ul> ",9.75,12,12,,https://garmentprinting.com.au/spdimages/22296677/[SIZE]/prod.jpg?b=11131082&v=1600924216,https://garmentprinting.com.au/pcimages/3123697/95125427/12/1/FFFFFF/prod.jpg,AS Colour,#000000,T Shirt,,
